"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"2","com.facebook.drawee.backends.pipeline","C:\MetricsTest\fresco-main\drawee-backends\drawee-pipeline\src\main\java\com\facebook\drawee\backends\pipeline\Fresco.java","2","34","Use of modifier volatile is not recommended.","Multithreading","AvoidUsingVolatile"
"3","com.facebook.drawee.backends.pipeline","C:\MetricsTest\fresco-main\drawee-backends\drawee-pipeline\src\main\java\com\facebook\drawee\backends\pipeline\Fresco.java","3","88","'catch' branch identical to 'ClassNotFoundException' branch","Code Style","IdenticalCatchBranches"
"4","com.facebook.drawee.backends.pipeline","C:\MetricsTest\fresco-main\drawee-backends\drawee-pipeline\src\main\java\com\facebook\drawee\backends\pipeline\Fresco.java","3","91","'catch' branch identical to 'ClassNotFoundException' branch","Code Style","IdenticalCatchBranches"
"5","com.facebook.drawee.backends.pipeline","C:\MetricsTest\fresco-main\drawee-backends\drawee-pipeline\src\main\java\com\facebook\drawee\backends\pipeline\Fresco.java","3","94","'catch' branch identical to 'ClassNotFoundException' branch","Code Style","IdenticalCatchBranches"
"1","com.facebook.drawee.backends.pipeline","C:\MetricsTest\fresco-main\drawee-backends\drawee-pipeline\src\main\java\com\facebook\drawee\backends\pipeline\PipelineDraweeController.java","3","429","This statement should have braces","Code Style","ControlStatementBraces"
"2","com.facebook.drawee.backends.pipeline","C:\MetricsTest\fresco-main\drawee-backends\drawee-pipeline\src\main\java\com\facebook\drawee\backends\pipeline\PipelineDraweeController.java","1","429","Return an empty collection rather than null.","Error Prone","ReturnEmptyCollectionRatherThanNull"
"1","com.facebook.drawee.backends.pipeline.info","C:\MetricsTest\fresco-main\drawee-backends\drawee-pipeline\src\main\java\com\facebook\drawee\backends\pipeline\info\ImageOriginUtils.java","1","28","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","com.facebook.drawee.backends.pipeline.info.internal","C:\MetricsTest\fresco-main\drawee-backends\drawee-pipeline\src\main\java\com\facebook\drawee\backends\pipeline\info\internal\ImagePerfControllerListener2.java","3","79","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"1","com.facebook.drawee.backends.pipeline.info","C:\MetricsTest\fresco-main\drawee-backends\drawee-pipeline\src\test\java\com\facebook\drawee\backends\pipeline\info\ImagePerfMonitorTest.java","3","38","Perhaps 'mMonotonicClock' could be replaced by a local variable.","Design","SingularField"
"2","com.facebook.drawee.backends.pipeline.info","C:\MetricsTest\fresco-main\drawee-backends\drawee-pipeline\src\test\java\com\facebook\drawee\backends\pipeline\info\ImagePerfMonitorTest.java","1","74","The JUnit 4 test method name 'testNotifyListeners_whenNoListener_thenDoNothing' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"3","com.facebook.drawee.backends.pipeline.info","C:\MetricsTest\fresco-main\drawee-backends\drawee-pipeline\src\test\java\com\facebook\drawee\backends\pipeline\info\ImagePerfMonitorTest.java","1","84","The JUnit 4 test method name 'testNotifyListeners_whenListenerSet_thenNotifyListener' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"4","com.facebook.drawee.backends.pipeline.info","C:\MetricsTest\fresco-main\drawee-backends\drawee-pipeline\src\test\java\com\facebook\drawee\backends\pipeline\info\ImagePerfMonitorTest.java","1","98","The JUnit 4 test method name 'testNotifyListeners_whenDisabled_thenDoNothing' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"1","com.facebook.drawee.span","C:\MetricsTest\fresco-main\drawee-span\src\main\java\com\facebook\drawee\span\DraweeSpanStringBuilder.java","3","50","Unnecessary modifier 'public' on method 'onDraweeSpanChanged': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"2","com.facebook.drawee.span","C:\MetricsTest\fresco-main\drawee-span\src\main\java\com\facebook\drawee\span\DraweeSpanStringBuilder.java","1","238","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"3","com.facebook.drawee.span","C:\MetricsTest\fresco-main\drawee-span\src\main\java\com\facebook\drawee\span\DraweeSpanStringBuilder.java","4","315","Useless parentheses.","Code Style","UselessParentheses"
"1","com.facebook.drawee.components","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\components\DeferredReleaserConcurrentImpl.java","3","23","Avoid using implementation types like 'ArrayList'; use the interface instead","Best Practices","LooseCoupling"
"2","com.facebook.drawee.components","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\components\DeferredReleaserConcurrentImpl.java","3","24","Avoid using implementation types like 'ArrayList'; use the interface instead","Best Practices","LooseCoupling"
"3","com.facebook.drawee.components","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\components\DeferredReleaserConcurrentImpl.java","3","37","Avoid using implementation types like 'ArrayList'; use the interface instead","Best Practices","LooseCoupling"
"1","com.facebook.drawee.components","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\components\DraweeEventTracker.java","1","21","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeController.java","4","56","Generics names should be a one letter long and upper case.","Code Style","GenericsNaming"
"2","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeController.java","1","70","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"3","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeController.java","4","70","Generics names should be a one letter long and upper case.","Code Style","GenericsNaming"
"4","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeController.java","4","71","Generics names should be a one letter long and upper case.","Code Style","GenericsNaming"
"5","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeController.java","4","217","Use one line for each declaration, it enhances code readability.","Best Practices","OneDeclarationPerLine"
"6","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeController.java","3","417","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"7","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeController.java","3","669","Use equals() to compare object references.","Error Prone","CompareObjectsWithEquals"
"8","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeController.java","3","739","This if statement can be replaced by `return {condition} || {elseBranch};`","Design","SimplifyBooleanReturns"
"9","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeController.java","3","812","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"10","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeController.java","3","877","Unnecessary semicolon","Code Style","UnnecessarySemicolon"
"1","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeControllerBuilder.java","4","36","Generics names should be a one letter long and upper case.","Code Style","GenericsNaming"
"2","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeControllerBuilder.java","4","37","Generics names should be a one letter long and upper case.","Code Style","GenericsNaming"
"3","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeControllerBuilder.java","4","38","Generics names should be a one letter long and upper case.","Code Style","GenericsNaming"
"4","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeControllerBuilder.java","4","39","Generics names should be a one letter long and upper case.","Code Style","GenericsNaming"
"5","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeControllerBuilder.java","3","406","This for loop can be replaced by a foreach loop","Best Practices","ForLoopCanBeForeach"
"6","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeControllerBuilder.java","3","412","This for loop can be replaced by a foreach loop","Best Practices","ForLoopCanBeForeach"
"7","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeControllerBuilder.java","1","505","Final parameter in abstract method","Code Style","FinalParameterInAbstractMethod"
"1","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\BaseControllerListener.java","4","14","Generics names should be a one letter long and upper case.","Code Style","GenericsNaming"
"2","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\BaseControllerListener.java","4","19","Generics names should be a one letter long and upper case.","Code Style","GenericsNaming"
"3","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\BaseControllerListener.java","3","26","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"4","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\BaseControllerListener.java","3","30","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"5","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\BaseControllerListener.java","3","33","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"6","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\BaseControllerListener.java","3","36","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"7","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\BaseControllerListener.java","3","39","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"8","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\BaseControllerListener.java","3","42","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\ControllerListener.java","4","23","Generics names should be a one letter long and upper case.","Code Style","GenericsNaming"
"1","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\ForwardingControllerListener.java","4","21","Generics names should be a one letter long and upper case.","Code Style","GenericsNaming"
"2","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\ForwardingControllerListener.java","3","28","Avoid unnecessary constructors - the compiler will generate these for you","Code Style","UnnecessaryConstructor"
"3","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\ForwardingControllerListener.java","3","28","Document empty constructor","Documentation","UncommentedEmptyConstructor"
"4","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\ForwardingControllerListener.java","4","30","Generics names should be a one letter long and upper case.","Code Style","GenericsNaming"
"5","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\ForwardingControllerListener.java","4","34","Generics names should be a one letter long and upper case.","Code Style","GenericsNaming"
"6","com.facebook.drawee.controller","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\controller\ForwardingControllerListener.java","4","41","Generics names should be a one letter long and upper case.","Code Style","GenericsNaming"
"1","com.facebook.drawee.debug","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\debug\DebugControllerOverlayDrawable.java","3","67","Avoid using implementation types like 'HashMap'; use the interface instead","Best Practices","LooseCoupling"
"2","com.facebook.drawee.debug","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\debug\DebugControllerOverlayDrawable.java","4","226","Useless parentheses.","Code Style","UselessParentheses"
"3","com.facebook.drawee.debug","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\debug\DebugControllerOverlayDrawable.java","3","248","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"4","com.facebook.drawee.debug","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\debug\DebugControllerOverlayDrawable.java","3","251","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","com.facebook.drawee.debug.listener","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\debug\listener\ImageLoadingTimeControllerListener.java","3","24","Perhaps 'mFinalImageSetTimeMs' could be replaced by a local variable.","Design","SingularField"
"1","com.facebook.drawee.drawable","C:\MetricsTest\fresco-main\drawee\src\main\java\com\facebook\drawee\drawable\ArrayDrawable.java","3","57","This for loop can be replaced by a foreach loop","Best Practices","ForLoopCanBeForeach"
